,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0,0,0,0,0,0,0,0,0,0,1,49,92,100,100,100,100,100,100,100
1,0,0,0,0,0,0,0,0,0,0,0,1,8,64,97,100,100,100,100,100
2,0,0,0,0,0,0,0,0,0,0,0,0,2,47,90,100,100,100,100,100
3,0,0,0,0,0,0,0,0,1,29,75,99,100,100,100,100,100,100,100,100
4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,92,100,100,100,100
5,0,0,0,0,0,0,0,0,0,0,0,8,42,97,100,100,100,100,100,100
6,0,0,0,0,0,0,0,0,0,0,0,4,51,94,100,100,100,100,100,100
7,0,0,0,0,0,0,0,0,0,0,0,6,42,97,100,100,100,100,100,100
8,0,0,0,0,0,0,0,0,0,0,0,4,34,89,100,100,100,100,100,100
9,0,0,0,0,0,0,0,0,0,4,52,91,100,100,100,100,100,100,100,100
10,0,0,0,0,0,0,0,0,0,0,0,3,32,88,99,100,100,100,100,100
11,0,0,0,0,0,0,0,0,0,0,0,39,89,99,100,100,100,100,100,100
12,0,0,0,0,0,0,0,0,0,0,0,7,60,93,100,100,100,100,100,100
13,0,0,0,0,0,0,0,0,0,0,0,30,79,98,100,100,100,100,100,100
14,0,0,0,0,0,0,0,0,3,52,92,98,100,100,100,100,100,100,100,100
15,0,0,0,0,0,0,0,0,0,0,0,9,62,95,100,100,100,100,100,100
16,0,0,0,0,0,0,0,0,0,0,0,9,65,98,100,100,100,100,100,100
17,0,0,0,0,0,0,0,0,0,0,0,0,0,28,72,100,100,100,100,100
18,0,0,0,0,0,0,0,0,0,4,27,87,100,100,100,100,100,100,100,100
19,0,0,0,0,0,0,0,0,0,0,0,1,24,85,100,100,100,100,100,100
20,0,0,0,0,0,0,0,0,0,0,0,20,57,99,100,100,100,100,100,100
21,0,0,0,0,0,0,0,0,0,14,53,99,100,100,100,100,100,100,100,100
22,0,0,0,0,0,0,0,0,0,11,43,90,100,100,100,100,100,100,100,100
23,0,0,0,0,0,0,0,0,0,0,0,0,15,75,100,100,100,100,100,100
24,0,0,0,0,0,0,0,0,0,10,50,97,100,100,100,100,100,100,100,100
25,0,0,0,0,0,0,0,0,0,0,0,0,15,73,98,100,100,100,100,100
26,0,0,0,0,0,0,0,0,0,0,1,37,88,100,100,100,100,100,100,100
27,0,0,0,0,0,0,0,0,0,0,0,17,50,96,100,100,100,100,100,100
28,0,0,0,0,0,0,0,0,0,0,15,86,99,100,100,100,100,100,100,100
29,0,0,0,0,0,0,0,0,0,0,0,35,80,100,100,100,100,100,100,100
30,0,0,0,0,0,0,0,0,0,40,84,100,100,100,100,100,100,100,100,100
31,0,0,0,0,0,0,0,0,1,35,87,99,100,100,100,100,100,100,100,100
32,0,0,0,0,0,0,0,0,0,0,0,11,48,97,100,100,100,100,100,100
33,0,0,0,0,0,0,0,0,0,0,0,0,4,51,96,100,100,100,100,100
34,0,0,0,0,0,0,0,0,0,0,0,0,1,22,81,99,100,100,100,100
35,0,0,0,0,0,0,0,0,0,0,0,14,61,96,100,100,100,100,100,100
36,0,0,0,0,0,0,0,0,0,0,0,0,0,21,76,100,100,100,100,100
37,0,0,0,0,0,0,0,0,0,0,0,23,80,99,100,100,100,100,100,100
38,0,0,0,0,0,0,0,0,0,0,0,1,31,90,100,100,100,100,100,100
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,87,99,100,100
40,0,0,0,0,0,0,0,0,0,0,0,7,45,94,100,100,100,100,100,100
41,0,0,0,0,0,0,0,0,0,0,0,0,17,63,97,100,100,100,100,100
42,0,0,0,0,0,0,0,0,0,0,0,6,32,85,100,100,100,100,100,100
43,0,0,0,0,0,0,0,0,0,0,0,10,48,99,100,100,100,100,100,100
44,0,0,0,0,0,0,0,0,0,0,0,0,2,30,81,100,100,100,100,100
45,0,0,0,0,0,0,0,0,0,0,0,2,18,80,100,100,100,100,100,100
46,0,0,0,0,0,0,0,0,0,0,11,69,97,100,100,100,100,100,100,100
47,0,0,0,0,0,0,0,0,0,0,0,0,13,74,98,100,100,100,100,100
48,0,0,0,0,0,0,0,0,0,5,43,96,98,100,100,100,100,100,100,100
49,0,0,0,0,0,0,0,0,4,41,81,99,100,100,100,100,100,100,100,100
50,0,0,0,0,0,0,0,0,0,0,0,0,13,64,98,100,100,100,100,100
51,0,0,0,0,0,0,0,0,0,0,0,0,11,58,93,100,100,100,100,100
52,0,0,0,0,0,0,0,0,0,0,5,62,99,100,100,100,100,100,100,100
53,0,0,0,0,0,0,0,0,0,0,0,2,22,81,100,100,100,100,100,100
54,0,0,0,0,0,0,0,0,0,0,0,0,1,10,45,95,100,100,100,100
55,0,0,0,0,0,0,0,3,52,100,100,100,100,100,100,100,100,100,100,100
56,0,0,0,0,0,0,0,0,0,0,0,1,19,82,99,100,100,100,100,100
57,0,0,0,0,0,0,0,0,0,28,75,100,100,100,100,100,100,100,100,100
