,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0,0,0,0,0,0,0,0,0,0,4,66,93,100,100,100,100,100,100,100
1,0,0,0,0,0,0,0,0,0,0,0,0,12,75,97,100,100,100,100,100
2,0,0,0,0,0,0,0,0,0,0,0,1,8,58,94,100,100,100,100,100
3,0,0,0,0,0,0,0,0,2,39,79,100,100,100,100,100,100,100,100,100
4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,93,100,100,100,100
5,0,0,0,0,0,0,0,0,0,0,0,9,47,99,100,100,100,100,100,100
6,0,0,0,0,0,0,0,0,0,0,0,10,57,100,100,100,100,100,100,100
7,0,0,0,0,0,0,0,0,0,0,0,8,40,96,100,100,100,100,100,100
8,0,0,0,0,0,0,0,0,0,0,0,5,44,95,100,100,100,100,100,100
9,0,0,0,0,0,0,0,0,0,9,46,98,100,100,100,100,100,100,100,100
10,0,0,0,0,0,0,0,0,0,0,0,1,37,91,99,100,100,100,100,100
11,0,0,0,0,0,0,0,0,0,0,4,39,92,100,100,100,100,100,100,100
12,0,0,0,0,0,0,0,0,0,0,0,15,56,94,100,100,100,100,100,100
13,0,0,0,0,0,0,0,0,0,0,0,29,75,100,100,100,100,100,100,100
14,0,0,0,0,0,0,0,0,3,39,93,100,100,100,100,100,100,100,100,100
15,0,0,0,0,0,0,0,0,0,0,0,19,69,97,100,100,100,100,100,100
16,0,0,0,0,0,0,0,0,0,0,0,16,60,95,100,100,100,100,100,100
17,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79,100,100,100,100,100
18,0,0,0,0,0,0,0,0,0,6,39,85,100,100,100,100,100,100,100,100
19,0,0,0,0,0,0,0,0,0,0,0,1,28,89,100,100,100,100,100,100
20,0,0,0,0,0,0,0,0,0,0,0,13,64,99,100,100,100,100,100,100
21,0,0,0,0,0,0,0,0,0,18,56,96,100,100,100,100,100,100,100,100
22,0,0,0,0,0,0,0,0,0,8,42,91,100,100,100,100,100,100,100,100
23,0,0,0,0,0,0,0,0,0,0,0,1,12,73,99,100,100,100,100,100
24,0,0,0,0,0,0,0,0,0,9,56,100,100,100,100,100,100,100,100,100
25,0,0,0,0,0,0,0,0,0,0,0,0,9,71,99,100,100,100,100,100
26,0,0,0,0,0,0,0,0,0,1,4,47,83,100,100,100,100,100,100,100
27,0,0,0,0,0,0,0,0,0,0,0,12,49,97,100,100,100,100,100,100
28,0,0,0,0,0,0,0,0,0,0,14,74,99,100,100,100,100,100,100,100
29,0,0,0,0,0,0,0,0,0,0,0,23,77,100,100,100,100,100,100,100
30,0,0,0,0,0,0,0,0,1,30,78,100,100,100,100,100,100,100,100,100
31,0,0,0,0,0,0,0,0,0,43,87,99,96,99,100,100,100,100,100,100
32,0,0,0,0,0,0,0,0,0,0,0,3,55,98,100,100,100,100,100,100
33,0,0,0,0,0,0,0,0,0,0,0,1,4,50,100,100,100,100,100,100
