92,0,0,100,100,100,100,88,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,100,100,100,100,99,100,99,98,93,45,8,0,0,0,0,0,0,0,0,0
94,0,0,100,100,100,100,100,100,90,41,3,0,0,0,0,0,0,0,0,0,0,0
95,0,0,100,100,100,100,100,97,65,7,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,100,100,100,100,93,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,100,100,100,100,100,99,83,15,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,100,100,100,100,100,94,41,2,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,100,100,100,100,100,100,100,73,17,0,0,0,0,0,0,0,0,0,0,0
100,0,0,100,100,100,100,100,72,19,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,100,100,100,100,100,99,98,66,14,0,0,0,0,0,0,0,0,0,0,0
102,0,0,100,100,100,100,100,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,100,100,100,100,100,100,86,23,4,0,0,0,0,0,0,0,0,0,0,0
104,0,0,100,100,100,100,100,100,92,32,2,0,0,0,0,0,0,0,0,0,0,0
105,0,0,100,100,100,100,100,96,33,1,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,100,100,100,100,100,100,96,61,3,0,0,0,0,0,0,0,0,0,0,0
107,0,0,100,100,100,100,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,100,100,100,100,100,100,79,20,1,0,0,0,0,0,0,0,0,0,0,0
109,0,0,100,100,100,100,100,100,99,50,8,0,0,0,0,0,0,0,0,0,0,0
110,0,0,100,100,100,100,100,100,97,61,12,0,0,0,0,0,0,0,0,0,0,0
111,0,0,100,100,100,100,100,100,100,97,79,16,3,0,0,0,0,0,0,0,0,0
112,0,0,100,100,100,100,100,93,44,4,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,100,100,100,100,100,84,19,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,100,100,100,100,100,98,84,19,1,0,0,0,0,0,0,0,0,0,0,0
115,0,0,100,100,100,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,100,100,100,100,100,100,100,100,65,4,0,0,0,0,0,0,0,0,0,0
117,0,0,100,100,100,100,100,100,100,65,13,0,0,0,0,0,0,0,0,0,0,0
118,0,0,100,100,100,100,100,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,100,100,100,100,91,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,100,100,100,100,100,100,82,9,1,0,0,0,0,0,0,0,0,0,0,0
121,0,0,100,100,100,100,100,100,100,100,78,19,2,0,0,0,0,0,0,0,0,0
122,0,0,100,100,100,100,100,100,98,72,12,0,0,0,0,0,0,0,0,0,0,0
123,0,0,100,100,100,100,100,99,83,17,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,100,100,100,100,100,100,95,47,4,0,0,0,0,0,0,0,0,0,0,0
125,0,0,100,100,99,100,99,95,96,88,76,11,0,0,0,0,0,0,0,0,0,0
126,0,0,100,100,100,100,100,100,99,74,18,0,0,0,0,0,0,0,0,0,0,0
127,0,0,100,100,100,100,90,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
