0,0,100,100,100,100,100,99,85,24,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,91,29,3,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,54,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,89,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,96,53,3,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,76,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,82,21,4,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,94,41,4,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,71,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,99,93,30,6,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,79,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,80,12,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,90,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,99,64,5,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,91,48,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,98,96,92,71,7,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,99,81,40,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,100,100,100,96,75,10,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,80,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,96,44,5,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,96,56,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,64,15,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,63,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,99,97,27,4,0,0,0,0,0,0,0,0,0
0,0
0,0,100,100,100,100,100,93,42,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,98,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,72,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100
0,0,100,100,100,100,100,92,37,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,81,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,92,52,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,91,44,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,69,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,79,31,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97
0,0,100,100,100,100,100,100,100,75,19,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,99,77,19,1,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,85,33,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,94,37,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,76,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,98,80,41,2,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,100,97,100,100,95,96,93,75,12,0,0,0,0,0,0,0,0,0,0
0,0,100,100,99,100,99,99,98,93,84,29,5,0,0,0,0,0,0,0,0,0
0,0,100,100,99,99,99,97,87,35,3,0,0,0,0,0,0,0,0,0,0,0
0,0
0,0,100,100,100,100,100,100,74,14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,99,93,71,8,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,76,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,96,38,8,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,89,37,0,1,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,98,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,95,43,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,89,31,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,98,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,86,28,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,90,33,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,71,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,77,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,86,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,99,63,18,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,87,36,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,86,31,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,98,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,93,44,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,94,38,4,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,71,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,92,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,99,82,23,1,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,100,100,100,100,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,97,97,90,30,3,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100
0,0,100,100,100,100,100,100,50,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,80,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,94,38,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,66,12,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,96,56,8,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,86,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,87,20,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,94,33,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,94,39,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,99,96,36,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,92,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
