0,0,100,100,100,100,100,100,88,21,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,86,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,45
0,0,100,100,100,100,100,100,98,98,91,28,2,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,80,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,67,6,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,88,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,97,59,9,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,91,22,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,95,36,4,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,96,78,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,95,32,4,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,78,17,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,76,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,92,64,2,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,95,41,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,100,93,71,3,2,0,0,0,0,0,0,0,0,0
0,0,99,100,100,100,98,100,98,81,32,3,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,68,9,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,95,64,5,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,86,19,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,91,35,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,91,51,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,99,73,12,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,97,70,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,92,30,3,0,0,0,0,0,0,0,0,0
0,0,97,97,97,95,94,91,72,57,20,2,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,40,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,96,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100
