0,0,100,100,100,100,100,97,54,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,99,87,22,1,0,0,0,0,0,0,0,0,0
0,0,100,99,97,98,93,80,74,60,16,1,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,98,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,90,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,62,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,96,64,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,89,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,92,49,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,95,33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,88,29,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,94,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,98,80,25,1,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,98,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,98,68,20,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,97,78,10,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,82,18,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,91,24,7,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,89,14
0,0,100,100,100,100,100,63,13,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,99,83,34,1,0,0,0,0,0,0,0,0
0,0,100,100,100
0,0,100,100,99,99,98,97,95,90,72,14,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,100,99,95,96,81,40,4,0,0,0,0,0,0,0,0,0
0,0,100,99,100,100,100,97,89,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,96,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,68,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,99,96,63,10,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,73,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,100,100,100,100,99,91,27,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,87,42,2,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,91,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,91,45,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,83,15,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,95,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,80,30,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,90,24,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,89,17,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,74,25,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,82,17,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,82,13,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,66,18,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,86,35,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,84,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,68,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,97,55,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,91,29,5,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,73,13,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,85,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,98,82,25,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,97,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,94,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,99,100,99,98,99,99
0,0,100,100,100,100,100,100,82,23,2,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,97,54,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,95,65,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,98,70,15,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,99,54,9,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,93,31,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,86,21,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,92,36,6,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,92,40,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,94,42,3,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,99,77,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,93,29,5,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,97,66,7,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,100,74,14,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,98,78,14,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,89,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,100,94,50,1,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,94,58,8,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,99,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,82,5
0,0,100,100,100,100,100,99,58
0,0,100,100,100,100,100,100,100,99,66,8,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,100,100,97,58,5,0,0,0,0,0,0,0,0,0,0,0
0,0
0,0,100,100,100,100,100,100,94,34,1,0,0,0,0,0,0,0,0,0,0,0
0,0,100,100,100,100,97,100,94,85,53,2,1,0,0,0,0,0,0,0,0,0
0,0,100,100,100,99,100,98,96,57,12,0,0,0,0,0,0,0,0,0,0,0
