DAC count 255-CAL_DAC,255,254,253,252,251,250,249,248,247,246,245,244,243,242,241,240,239,238,237,236,235,234,233,232,231,230,229,228,227,226,225,224,223,222,221,220,219,218,217,216,215,214,213,212,211,210,209,208,207,206,205,204,203,202,201,200,199,198,197,196,195,194,193,192,191,190,189,188,187,186,185,184,183,182,181,180,179,178,177,176,175,174,173,172,171,170,169,168,167,166,165,164,163,162,161,160,159,158,157,156,155,154,153,152,151,150,149,148,147,146,145,144,143,142,141,140,139,138,137,136,135,134,133,132,131,130,129,128,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
Charge [fC],78.1875,77.225,77.08125,76.875,76.7375,76.5625,75.6375,75.44375,75.30624999999999,75.14999999999999,74.9875,74.0375,73.85625,73.68124999999999,73.53125,73.38125,72.40625,72.275,72.15,71.975,71.8625,71.74374999999999,70.81875,70.65625,70.50625000000001,70.36875,70.2375,69.27499999999999,69.125,69.01875,68.875,68.73125,68.60000000000001,67.65,67.4625,67.33125,67.15625,67.00625,66.04375,65.90625,65.73750000000001,65.54375,65.38125000000001,64.4125,64.25,64.1,63.90625,63.75625,62.79375,62.64999999999999,62.5,62.3625,62.23125,61.287499999999994,61.162499999999994,61.006249999999994,60.875,60.7375,60.59375,59.64375,59.51875,59.3625,59.2125,59.09375,58.95625,57.987500000000004,57.825,57.68124999999999,57.49999999999999,56.512499999999996,56.34375,56.1875,56.03125,55.856249999999996,54.87499999999999,54.6875,54.53125,54.36875,54.193749999999994,53.24375,53.0625,52.912499999999994,52.81249999999999,52.625,51.69375000000001,51.5375,51.387499999999996,51.237500000000004,51.0875,50.96874999999999,50.01875,49.86875,49.71875,49.575,49.43125,48.46875,48.325,48.175000000000004,47.981249999999996,47.8,46.8375,46.65625,46.5,46.35,46.1625,45.19375,45.025,44.84375,44.675,43.68125,43.525000000000006,43.35625,43.193749999999994,43.043749999999996,42.0875,41.9375,41.80625,41.668749999999996,41.525,41.36875,40.418749999999996,40.26875,40.13125,39.98125,39.8375,38.88125,38.737500000000004,38.5625,38.40625,38.25,37.28125,37.11875,36.943749999999994,36.762499999999996,36.56875,35.575,35.40625,35.21875,35.05,34.075,33.900000000000006,33.73125,33.5625,33.41875,32.45,32.2875,32.13125,31.99375,31.84375,30.881249999999998,30.74375,30.593749999999996,30.4625,30.331249999999997,30.21875,29.268749999999997,29.125,28.962500000000002,28.818749999999998,28.65625,28.525,27.55625,27.3875,27.212500000000002,27.03125,26.087500000000002,25.88125,25.693749999999998,25.5125,25.35,24.3625,24.1875,24.0,23.83125,22.85625,22.675,22.50625,22.34375,22.21875,21.256249999999998,21.10625,20.94375,20.79375,20.6375,19.693749999999998,19.53125,19.400000000000002,19.243750000000002,19.118750000000002,18.95625,18.0,17.849999999999998,17.69375,17.5,16.5125,16.34375,16.168750000000003,15.987499999999999,15.76875,14.774999999999999,14.6,14.41875,14.2125,13.212499999999999,13.03125,12.85,12.681249999999999,11.7125,11.537500000000001,11.38125,11.25625,11.081249999999999,10.94375,9.9875,9.85625,9.6625,9.50625,8.512500000000001,8.387500000000001,8.23125,8.09375,7.94375,7.8125,6.84375,6.6875,6.550000000000001,6.3625,6.1875,5.2375,5.0625,4.8875,4.71875,4.5562499999999995,3.58125,3.4062500000000004,3.25,3.0875,2.10625,1.9375,1.7500000000000002,1.5625,1.40625,0.48125,0.3375,0.19375,0.043750000000000004,-0.09375,-0.25625000000000003,-1.2,-1.3625,-1.49375,-1.6625,-1.80625,-2.75625,-2.9125,-3.06875
