DAC count 255-CAL_DAC,255,254,253,252,251,250,249,248,247,246,245,244,243,242,241,240,239,238,237,236,235,234,233,232,231,230,229,228,227,226,225,224,223,222,221,220,219,218,217,216,215,214,213,212,211,210,209,208,207,206,205,204,203,202,201,200,199,198,197,196,195,194,193,192,191,190,189,188,187,186,185,184,183,182,181,180,179,178,177,176,175,174,173,172,171,170,169,168,167,166,165,164,163,162,161,160,159,158,157,156,155,154,153,152,151,150,149,148,147,146,145,144,143,142,141,140,139,138,137,136,135,134,133,132,131,130,129,128,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
Charge [fC],65.7,65.56875,65.425,65.25,64.33125,64.18125,64.05625,63.90625,63.787499999999994,63.6375,62.70625,62.58125,62.431250000000006,62.262499999999996,62.150000000000006,62.01875,61.06875000000001,60.95,60.85,60.724999999999994,60.61875,60.49375,60.3875,59.45625,59.34374999999999,59.21875,59.09375,58.9625,58.84374999999999,57.95625,57.806250000000006,57.706250000000004,57.587500000000006,57.462500000000006,57.325,57.1875,56.256249999999994,56.13125,55.96875,55.86875,55.71874999999999,54.756249999999994,54.6,54.462500000000006,54.31875,54.181250000000006,54.03750000000001,53.1125,52.98125,52.849999999999994,52.725,52.618750000000006,52.518750000000004,52.387499999999996,51.475,51.35625,51.24375,51.131249999999994,51.0125,50.875,50.7625,49.83125,49.71875,49.6,49.487500000000004,49.3625,49.225,48.275,48.143750000000004,47.981249999999996,47.81875,47.70625,47.5625,46.625,46.48125,46.331250000000004,46.1875,46.04375,45.087500000000006,44.9625,44.81875,44.6875,44.606249999999996,44.456250000000004,43.5375,43.4125,43.293749999999996,43.1625,43.03125,42.91875,42.8,41.862500000000004,41.7375,41.61875,41.49375,41.375,41.24375,40.3125,40.14375,39.99375,39.86875,39.7125,39.574999999999996,38.65,38.49375,38.35,38.2,38.0625,37.1125,36.95,36.8125,36.68125,36.5375,36.41875,35.475,35.35,35.24375,35.125,35.0,34.862500000000004,33.95625,33.825,33.70625,33.581250000000004,33.44375,33.324999999999996,33.20625,32.24375,32.125,31.99375,31.85,31.71875,31.56875,30.612499999999997,30.45625,30.28125,30.143750000000004,29.9875,29.043750000000003,28.8875,28.75625,28.60625,28.462500000000002,27.54375,27.400000000000002,27.2625,27.1375,27.018750000000004,26.89375,25.956249999999997,25.84375,25.724999999999998,25.606250000000003,25.5,25.406250000000004,25.26875,24.35625,24.23125,24.106250000000003,23.96875,23.8625,23.71875,22.75625,22.625,22.475,22.34375,22.1875,22.037499999999998,21.06875,20.94375,20.775,20.63125,20.46875,19.53125,19.3875,19.225,19.09375,18.9625,18.85,17.91875,17.79375,17.6625,17.53125,17.39375,17.275,16.35,16.23125,16.1,16.0,15.862499999999999,15.73125,15.6,14.674999999999999,14.518749999999999,14.356250000000001,14.20625,14.0625,13.112499999999999,12.93125,12.76875,12.61875,12.4625,11.49375,11.331249999999999,11.175,11.025,10.8875,9.94375,9.8,9.66875,9.56875,9.4125,9.30625,9.168750000000001,8.262500000000001,8.09375,7.968749999999999,7.80625,7.7,7.5687500000000005,6.65625,6.53125,6.418749999999999,6.281249999999999,6.14375,6.03125,5.075,4.93125,4.8,4.65625,4.5125,4.3687499999999995,3.4312500000000004,3.2875,3.1375,3.00625,2.86875,1.91875,1.7812499999999998,1.6187500000000001,1.4625000000000001,1.33125,1.225,0.30625,0.1875,0.0625,-0.05,-0.1875,-0.3125,-1.2437500000000001,-1.35625,-1.49375,-1.6125,-1.7437500000000001,-1.86875,-2.0
